add-none,1,1,2,149235,74617,0
add-none,2,1,4,165207,41301,0
add-none,4,1,8,196852,24606,0
add-none,8,1,16,299814,18738,0
add-none,12,1,24,408667,17027,0
add-none,1,10,20,145815,7290,0
add-none,2,10,40,139215,3480,0
add-none,4,10,80,203845,2548,0
add-none,8,10,160,343187,2144,0
add-none,12,10,240,460183,1917,0
add-none,1,20,40,115773,2894,0
add-none,2,20,80,163681,2046,0
add-none,4,20,160,203203,1270,0
add-none,8,20,320,321077,1003,0
add-none,12,20,480,386293,804,0
add-none,1,40,80,109270,1365,0
add-none,2,40,160,142180,888,0
add-none,4,40,320,158258,494,0
add-none,8,40,640,326781,510,1
add-none,12,40,960,440165,458,0
add-none,1,80,160,110304,689,0
add-none,2,80,320,153702,480,0
add-none,4,80,640,209134,326,0
add-none,8,80,1280,304245,237,0
add-none,12,80,1920,412775,214,0
add-none,1,100,200,110136,550,0
add-none,2,100,400,149410,373,0
add-none,4,100,800,182046,227,0
add-none,8,100,1600,283017,176,0
add-none,12,100,2400,392344,163,0
add-none,1,1000,2000,141285,70,0
add-none,2,1000,4000,143551,35,0
add-none,4,1000,8000,266878,33,11
add-none,8,1000,16000,332915,20,2
add-none,12,1000,24000,564185,23,46
add-none,1,10000,20000,260496,13,0
add-none,2,10000,40000,501446,12,52
add-none,4,10000,80000,1342746,16,143
add-none,8,10000,160000,3269307,20,358
add-none,12,10000,240000,5515965,22,673
add-none,1,100000,200000,1596501,7,0
add-none,2,100000,400000,5110481,12,86
add-none,4,100000,800000,14280836,17,2653
add-none,8,100000,1600000,28224979,17,3547
add-none,12,100000,2400000,49178450,20,7158
add-yield-none,1,1,2,163074,81537,0
add-yield-none,2,1,4,131859,32964,0
add-yield-none,4,1,8,192215,24026,0
add-yield-none,8,1,16,335441,20965,0
add-yield-none,12,1,24,424048,17668,0
add-yield-none,1,10,20,167284,8364,0
add-yield-none,2,10,40,182907,4572,0
add-yield-none,4,10,80,212468,2655,0
add-yield-none,8,10,160,334075,2087,0
add-yield-none,12,10,240,459880,1916,2
add-yield-none,1,20,40,160289,4007,0
add-yield-none,2,20,80,199734,2496,1
add-yield-none,4,20,160,232127,1450,1
add-yield-none,8,20,320,383865,1199,2
add-yield-none,12,20,480,481601,1003,1
add-yield-none,1,40,80,206019,2575,0
add-yield-none,2,40,160,233290,1458,0
add-yield-none,4,40,320,248690,777,1
add-yield-none,8,40,640,395594,618,4
add-yield-none,12,40,960,652158,679,4
add-yield-none,1,80,160,292731,1829,0
add-yield-none,2,80,320,314020,981,0
add-yield-none,4,80,640,308142,481,1
add-yield-none,8,80,1280,516013,403,0
add-yield-none,12,80,1920,693029,360,3
add-yield-none,1,100,200,294131,1470,0
add-yield-none,2,100,400,345871,864,0
add-yield-none,4,100,800,349284,436,0
add-yield-none,8,100,1600,572694,357,1
add-yield-none,12,100,2400,685958,285,5
add-yield-none,1,1000,2000,1838986,919,0
add-yield-none,2,1000,4000,2046975,511,1
add-yield-none,4,1000,8000,2009516,251,2
add-yield-none,8,1000,16000,3065195,191,11
add-yield-none,12,1000,24000,3299341,137,28
add-yield-none,1,10000,20000,16872350,843,0
add-yield-none,2,10000,40000,19068709,476,2
add-yield-none,4,10000,80000,19068000,238,4
add-yield-none,8,10000,160000,28805614,180,115
add-yield-none,12,10000,240000,31775033,132,232
add-yield-none,1,100000,200000,163285407,816,0
add-yield-none,2,100000,400000,229420659,573,21
add-yield-none,4,100000,800000,193132739,241,24
add-yield-none,8,100000,1600000,201974285,126,1492
add-yield-none,12,100000,2400000,275941384,114,1799
add-m,1,1,2,142817,71408,0
add-m,2,1,4,135727,33931,0
add-m,4,1,8,195623,24452,0
add-m,8,1,16,347205,21700,0
add-m,12,1,24,488414,20350,0
add-m,1,10,20,141960,7098,0
add-m,2,10,40,146283,3657,0
add-m,4,10,80,180273,2253,0
add-m,8,10,160,306303,1914,0
add-m,12,10,240,503273,2096,0
add-m,1,20,40,120781,3019,0
add-m,2,20,80,176908,2211,0
add-m,4,20,160,197832,1236,0
add-m,8,20,320,321456,1004,0
add-m,12,20,480,426328,888,0
add-m,1,40,80,149345,1866,0
add-m,2,40,160,162038,1012,0
add-m,4,40,320,202454,632,0
add-m,8,40,640,312902,488,0
add-m,12,40,960,434734,452,0
add-m,1,80,160,135548,847,0
add-m,2,80,320,151961,474,0
add-m,4,80,640,193832,302,0
add-m,8,80,1280,283198,221,0
add-m,12,80,1920,383015,199,0
add-m,1,100,200,130554,652,0
add-m,2,100,400,149126,372,0
add-m,4,100,800,194882,243,0
add-m,8,100,1600,302487,189,0
add-m,12,100,2400,400028,166,0
add-m,1,1000,2000,173696,86,0
add-m,2,1000,4000,572962,143,0
add-m,4,1000,8000,926844,115,0
add-m,8,1000,16000,3137351,196,0
add-m,12,1000,24000,4937657,205,0
add-m,1,10000,20000,777670,38,0
add-m,2,10000,40000,3833191,95,0
add-m,4,10000,80000,11351876,141,0
add-m,8,10000,160000,31973496,199,0
add-m,12,10000,240000,49150633,204,0
add-m,1,100000,200000,6122495,30,0
add-m,2,100000,400000,34728822,86,0
add-m,4,100000,800000,114043180,142,0
add-m,8,100000,1600000,310250460,193,0
add-m,12,100000,2400000,485097041,202,0
add-s,1,1,2,148753,74376,0
add-s,2,1,4,229838,57459,0
add-s,4,1,8,209653,26206,0
add-s,8,1,16,355278,22204,0
add-s,12,1,24,391094,16295,0
add-s,1,10,20,139816,6990,0
add-s,2,10,40,148588,3714,0
add-s,4,10,80,214994,2687,0
add-s,8,10,160,364388,2277,0
